プロット タイトル: site10_spot003_2021,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054327, SEN S/N: 20054327)",カプラー取り外し (LGR S/N: 20054327),カプラー取り付け (LGR S/N: 20054327),ホスト接続 (LGR S/N: 20054327),停止済み (LGR S/N: 20054327),ファイルの終わり (LGR S/N: 20054327)
1,11/22/20 09:00:00 午前,27.161,記録,,,,
2,11/22/20 10:00:00 午前,28.097,,,,,
3,11/22/20 11:00:00 午前,30.748,,,,,
4,11/22/20 12:00:00 午後,25.695,,,,,
5,11/22/20 01:00:00 午後,25.89,,,,,
6,11/22/20 02:00:00 午後,25.963,,,,,
7,11/22/20 03:00:00 午後,25.963,,,,,
8,11/22/20 04:00:00 午後,25.841,,,,,
9,11/22/20 05:00:00 午後,25.695,,,,,
10,11/22/20 06:00:00 午後,25.671,,,,,
11,11/22/20 07:00:00 午後,25.623,,,,,
12,11/22/20 08:00:00 午後,25.574,,,,,
13,11/22/20 09:00:00 午後,25.525,,,,,
14,11/22/20 10:00:00 午後,25.501,,,,,
15,11/22/20 11:00:00 午後,25.38,,,,,
16,11/23/20 12:00:00 午前,25.501,,,,,
17,11/23/20 01:00:00 午前,25.162,,,,,
18,11/23/20 02:00:00 午前,25.258,,,,,
19,11/23/20 03:00:00 午前,25.38,,,,,
20,11/23/20 04:00:00 午前,25.38,,,,,
21,11/23/20 05:00:00 午前,25.404,,,,,
22,11/23/20 06:00:00 午前,25.404,,,,,
23,11/23/20 07:00:00 午前,25.428,,,,,
24,11/23/20 08:00:00 午前,25.428,,,,,
25,11/23/20 09:00:00 午前,25.428,,,,,
26,11/23/20 10:00:00 午前,25.477,,,,,
27,11/23/20 11:00:00 午前,25.428,,,,,
28,11/23/20 12:00:00 午後,25.428,,,,,
29,11/23/20 01:00:00 午後,25.404,,,,,
30,11/23/20 02:00:00 午後,25.404,,,,,
31,11/23/20 03:00:00 午後,25.38,,,,,
32,11/23/20 04:00:00 午後,25.38,,,,,
33,11/23/20 05:00:00 午後,25.355,,,,,
34,11/23/20 06:00:00 午後,25.331,,,,,
35,11/23/20 07:00:00 午後,25.258,,,,,
36,11/23/20 08:00:00 午後,25.234,,,,,
37,11/23/20 09:00:00 午後,25.234,,,,,
38,11/23/20 10:00:00 午後,25.307,,,,,
39,11/23/20 11:00:00 午後,25.331,,,,,
40,11/24/20 12:00:00 午前,25.355,,,,,
41,11/24/20 01:00:00 午前,25.355,,,,,
42,11/24/20 02:00:00 午前,25.283,,,,,
43,11/24/20 03:00:00 午前,25.283,,,,,
44,11/24/20 04:00:00 午前,25.234,,,,,
45,11/24/20 05:00:00 午前,25.258,,,,,
46,11/24/20 06:00:00 午前,25.234,,,,,
47,11/24/20 07:00:00 午前,25.186,,,,,
48,11/24/20 08:00:00 午前,25.137,,,,,
49,11/24/20 09:00:00 午前,25.234,,,,,
50,11/24/20 10:00:00 午前,25.307,,,,,
51,11/24/20 11:00:00 午前,25.355,,,,,
52,11/24/20 12:00:00 午後,25.38,,,,,
53,11/24/20 01:00:00 午後,25.38,,,,,
54,11/24/20 02:00:00 午後,25.404,,,,,
55,11/24/20 03:00:00 午後,25.404,,,,,
56,11/24/20 04:00:00 午後,25.404,,,,,
57,11/24/20 05:00:00 午後,25.38,,,,,
58,11/24/20 06:00:00 午後,25.331,,,,,
59,11/24/20 07:00:00 午後,25.331,,,,,
60,11/24/20 08:00:00 午後,25.234,,,,,
61,11/24/20 09:00:00 午後,25.113,,,,,
62,11/24/20 10:00:00 午後,25.186,,,,,
63,11/24/20 11:00:00 午後,25.113,,,,,
64,11/25/20 12:00:00 午前,25.137,,,,,
65,11/25/20 01:00:00 午前,24.774,,,,,
66,11/25/20 02:00:00 午前,25.016,,,,,
67,11/25/20 03:00:00 午前,25.113,,,,,
68,11/25/20 04:00:00 午前,25.137,,,,,
69,11/25/20 05:00:00 午前,25.113,,,,,
70,11/25/20 06:00:00 午前,25.04,,,,,
71,11/25/20 07:00:00 午前,24.992,,,,,
72,11/25/20 08:00:00 午前,25.137,,,,,
