プロット タイトル: site21_spot013_2024,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21155718, SEN S/N: 21155718)",カプラー取り外し (LGR S/N: 21155718),カプラー取り付け (LGR S/N: 21155718),ホスト接続 (LGR S/N: 21155718),停止済み (LGR S/N: 21155718),ファイルの終わり (LGR S/N: 21155718)
1,12/02/23 10:00:00 午前,12.727,記録,,,,
2,12/02/23 11:00:00 午前,19.413,,,,,
3,12/02/23 12:00:00 午後,19.008,,,,,
4,12/02/23 01:00:00 午後,19.08,,,,,
5,12/02/23 02:00:00 午後,19.103,,,,,
6,12/02/23 03:00:00 午後,19.175,,,,,
7,12/02/23 04:00:00 午後,19.27,,,,,
8,12/02/23 05:00:00 午後,19.27,,,,,
9,12/02/23 06:00:00 午後,19.27,,,,,
10,12/02/23 07:00:00 午後,19.246,,,,,
11,12/02/23 08:00:00 午後,19.294,,,,,
12,12/02/23 09:00:00 午後,19.27,,,,,
13,12/02/23 10:00:00 午後,19.365,,,,,
14,12/02/23 11:00:00 午後,19.151,,,,,
15,12/03/23 12:00:00 午前,18.985,,,,,
16,12/03/23 01:00:00 午前,19.032,,,,,
17,12/03/23 02:00:00 午前,19.056,,,,,
18,12/03/23 03:00:00 午前,19.246,,,,,
19,12/03/23 04:00:00 午前,19.032,,,,,
20,12/03/23 05:00:00 午前,19.008,,,,,
21,12/03/23 06:00:00 午前,19.056,,,,,
22,12/03/23 07:00:00 午前,19.008,,,,,
23,12/03/23 08:00:00 午前,19.008,,,,,
24,12/03/23 09:00:00 午前,18.985,,,,,
25,12/03/23 10:00:00 午前,19.032,,,,,
26,12/03/23 11:00:00 午前,19.151,,,,,
27,12/03/23 12:00:00 午後,19.199,,,,,
28,12/03/23 01:00:00 午後,19.199,,,,,
29,12/03/23 02:00:00 午後,19.318,,,,,
30,12/03/23 03:00:00 午後,19.246,,,,,
31,12/03/23 04:00:00 午後,19.341,,,,,
32,12/03/23 05:00:00 午後,19.413,,,,,
33,12/03/23 06:00:00 午後,19.436,,,,,
34,12/03/23 07:00:00 午後,19.413,,,,,
35,12/03/23 08:00:00 午後,19.199,,,,,
36,12/03/23 09:00:00 午後,19.175,,,,,
37,12/03/23 10:00:00 午後,19.199,,,,,
38,12/03/23 11:00:00 午後,19.246,,,,,
