プロット タイトル: site20_spot009_2022,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 11000861, SEN S/N: 11000861)",カプラー取り外し (LGR S/N: 11000861),カプラー取り付け (LGR S/N: 11000861),ホスト接続 (LGR S/N: 11000861),停止済み (LGR S/N: 11000861),ファイルの終わり (LGR S/N: 11000861)
1,10/23/19 08:00:00 午前,23.208,記録,,,,
2,10/23/19 09:00:00 午前,23.16,,,,,
3,10/23/19 10:00:00 午前,23.232,,,,,
4,10/23/19 11:00:00 午前,23.184,,,,,
5,10/23/19 12:00:00 午後,23.064,,,,,
6,10/23/19 01:00:00 午後,23.016,,,,,
7,10/23/19 02:00:00 午後,23.04,,,,,
8,10/23/19 03:00:00 午後,22.992,,,,,
9,10/23/19 04:00:00 午後,23.064,,,,,
10,10/23/19 05:00:00 午後,22.681,,,,,
11,10/23/19 06:00:00 午後,22.776,,,,,
12,10/23/19 07:00:00 午後,22.753,,,,,
13,10/23/19 08:00:00 午後,22.729,,,,,
14,10/23/19 09:00:00 午後,22.848,,,,,
15,10/23/19 10:00:00 午後,23.04,,,,,
16,10/23/19 11:00:00 午後,23.208,,,,,
17,10/24/19 12:00:00 午前,23.256,,,,,
18,10/24/19 01:00:00 午前,23.16,,,,,
19,10/24/19 02:00:00 午前,23.232,,,,,
20,10/24/19 03:00:00 午前,23.184,,,,,
21,10/24/19 04:00:00 午前,23.16,,,,,
22,10/24/19 05:00:00 午前,23.088,,,,,
23,10/24/19 06:00:00 午前,23.016,,,,,
24,10/24/19 07:00:00 午前,22.92,,,,,
25,10/24/19 08:00:00 午前,22.896,,,,,
26,10/24/19 09:00:00 午前,22.321,,,,,
27,10/24/19 10:00:00 午前,21.843,,,,,
28,10/24/19 11:00:00 午前,21.175,,,,,
29,10/24/19 12:00:00 午後,21.437,,,,,
30,10/24/19 01:00:00 午後,22.106,,,,,
31,10/24/19 02:00:00 午後,21.963,,,,,
32,10/24/19 03:00:00 午後,22.753,,,,,
33,10/24/19 04:00:00 午後,23.208,,,,,
34,10/24/19 05:00:00 午後,22.896,,,,,
35,10/24/19 06:00:00 午後,22.8,,,,,
36,10/24/19 07:00:00 午後,22.705,,,,,
37,10/24/19 08:00:00 午後,22.369,,,,,
38,10/24/19 09:00:00 午後,21.533,,,,,
39,10/24/19 10:00:00 午後,21.509,,,,,
