プロット タイトル: site22_spot001_2021,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20054308, SEN S/N: 20054308)",カプラー取り外し (LGR S/N: 20054308),カプラー取り付け (LGR S/N: 20054308),ホスト接続 (LGR S/N: 20054308),停止済み (LGR S/N: 20054308),ファイルの終わり (LGR S/N: 20054308)
1,10/20/20 09:00:00 午前,13.81,記録,,,,
2,10/20/20 10:00:00 午前,19.056,,,,,
3,10/20/20 11:00:00 午前,24.122,,,,,
4,10/20/20 12:00:00 午後,24.219,,,,,
5,10/20/20 01:00:00 午後,24.267,,,,,
6,10/20/20 02:00:00 午後,24.315,,,,,
7,10/20/20 03:00:00 午後,24.363,,,,,
8,10/20/20 04:00:00 午後,24.363,,,,,
9,10/20/20 05:00:00 午後,24.46,,,,,
10,10/20/20 06:00:00 午後,24.484,,,,,
11,10/20/20 07:00:00 午後,24.484,,,,,
12,10/20/20 08:00:00 午後,24.436,,,,,
13,10/20/20 09:00:00 午後,24.412,,,,,
14,10/20/20 10:00:00 午後,24.388,,,,,
15,10/20/20 11:00:00 午後,24.339,,,,,
16,10/21/20 12:00:00 午前,24.315,,,,,
17,10/21/20 01:00:00 午前,24.291,,,,,
18,10/21/20 02:00:00 午前,24.219,,,,,
19,10/21/20 03:00:00 午前,24.098,,,,,
20,10/21/20 04:00:00 午前,23.881,,,,,
21,10/21/20 05:00:00 午前,23.881,,,,,
22,10/21/20 06:00:00 午前,23.881,,,,,
23,10/21/20 07:00:00 午前,23.905,,,,,
24,10/21/20 08:00:00 午前,23.978,,,,,
25,10/21/20 09:00:00 午前,23.833,,,,,
26,10/21/20 10:00:00 午前,24.05,,,,,
27,10/21/20 11:00:00 午前,24.171,,,,,
28,10/21/20 12:00:00 午後,24.243,,,,,
29,10/21/20 01:00:00 午後,24.267,,,,,
30,10/21/20 02:00:00 午後,24.243,,,,,
31,10/21/20 03:00:00 午後,24.339,,,,,
32,10/21/20 04:00:00 午後,24.291,,,,,
33,10/21/20 05:00:00 午後,24.388,,,,,
34,10/21/20 06:00:00 午後,24.363,,,,,
35,10/21/20 07:00:00 午後,24.388,,,,,
36,10/21/20 08:00:00 午後,24.339,,,,,
37,10/21/20 09:00:00 午後,24.315,,,,,
38,10/21/20 10:00:00 午後,24.339,,,,,
39,10/21/20 11:00:00 午後,24.315,,,,,
40,10/22/20 12:00:00 午前,24.267,,,,,
41,10/22/20 01:00:00 午前,24.195,,,,,
42,10/22/20 02:00:00 午前,24.122,,,,,
43,10/22/20 03:00:00 午前,24.074,,,,,
44,10/22/20 04:00:00 午前,24.05,,,,,
45,10/22/20 05:00:00 午前,24.002,,,,,
46,10/22/20 06:00:00 午前,24.098,,,,,
47,10/22/20 07:00:00 午前,24.002,,,,,
48,10/22/20 08:00:00 午前,24.026,,,,,
49,10/22/20 09:00:00 午前,24.05,,,,,
50,10/22/20 10:00:00 午前,24.098,,,,,
51,10/22/20 11:00:00 午前,24.171,,,,,
52,10/22/20 12:00:00 午後,24.171,,,,,
53,10/22/20 01:00:00 午後,24.171,,,,,
54,10/22/20 02:00:00 午後,24.195,,,,,
55,10/22/20 03:00:00 午後,24.171,,,,,
56,10/22/20 04:00:00 午後,24.146,,,,,
57,10/22/20 05:00:00 午後,24.122,,,,,
58,10/22/20 06:00:00 午後,24.098,,,,,
59,10/22/20 07:00:00 午後,24.05,,,,,
60,10/22/20 08:00:00 午後,24.146,,,,,
61,10/22/20 09:00:00 午後,24.171,,,,,
62,10/22/20 10:00:00 午後,24.195,,,,,
63,10/22/20 11:00:00 午後,24.195,,,,,
64,10/23/20 12:00:00 午前,24.219,,,,,
65,10/23/20 01:00:00 午前,24.219,,,,,
66,10/23/20 02:00:00 午前,24.219,,,,,
67,10/23/20 03:00:00 午前,24.219,,,,,
68,10/23/20 04:00:00 午前,24.219,,,,,
69,10/23/20 05:00:00 午前,24.146,,,,,
70,10/23/20 06:00:00 午前,24.146,,,,,
71,10/23/20 07:00:00 午前,24.171,,,,,
72,10/23/20 08:00:00 午前,24.171,,,,,
73,10/23/20 09:00:00 午前,24.195,,,,,
74,10/23/20 10:00:00 午前,24.171,,,,,
75,10/23/20 11:00:00 午前,24.074,,,,,
76,10/23/20 12:00:00 午後,24.05,,,,,
77,10/23/20 01:00:00 午後,24.074,,,,,
78,10/23/20 02:00:00 午後,24.098,,,,,
79,10/23/20 03:00:00 午後,24.05,,,,,
80,10/23/20 04:00:00 午後,24.05,,,,,
81,10/23/20 05:00:00 午後,23.978,,,,,
82,10/23/20 06:00:00 午後,23.905,,,,,
83,10/23/20 07:00:00 午後,23.833,,,,,
84,10/23/20 08:00:00 午後,23.809,,,,,
85,10/23/20 09:00:00 午後,23.833,,,,,
86,10/23/20 10:00:00 午後,23.881,,,,,
87,10/23/20 11:00:00 午後,23.881,,,,,
88,10/24/20 12:00:00 午前,23.881,,,,,
89,10/24/20 01:00:00 午前,23.761,,,,,
90,10/24/20 02:00:00 午前,23.785,,,,,
91,10/24/20 03:00:00 午前,23.737,,,,,
92,10/24/20 04:00:00 午前,23.665,,,,,
93,10/24/20 05:00:00 午前,23.689,,,,,
94,10/24/20 06:00:00 午前,23.665,,,,,
95,10/24/20 07:00:00 午前,23.689,,,,,
96,10/24/20 08:00:00 午前,23.713,,,,,
97,10/24/20 09:00:00 午前,23.713,,,,,
