プロット タイトル: site17_spot126_2023,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21155708, SEN S/N: 21155708)",カプラー取り外し (LGR S/N: 21155708),カプラー取り付け (LGR S/N: 21155708),ホスト接続 (LGR S/N: 21155708),停止済み (LGR S/N: 21155708),ファイルの終わり (LGR S/N: 21155708)
1,11/04/21 08:00:00 午前,24.267,記録,,,,
2,11/04/21 09:00:00 午前,24.508,,,,,
3,11/04/21 10:00:00 午前,24.847,,,,,
4,11/04/21 11:00:00 午前,27.136,,,,,
5,11/04/21 12:00:00 午後,27.235,,,,,
6,11/04/21 01:00:00 午後,27.235,,,,,
7,11/04/21 02:00:00 午後,27.284,,,,,
8,11/04/21 03:00:00 午後,27.308,,,,,
9,11/04/21 04:00:00 午後,27.308,,,,,
10,11/04/21 05:00:00 午後,27.308,,,,,
11,11/04/21 06:00:00 午後,27.284,,,,,
12,11/04/21 07:00:00 午後,27.259,,,,,
13,11/04/21 08:00:00 午後,27.284,,,,,
14,11/04/21 09:00:00 午後,27.235,,,,,
15,11/04/21 10:00:00 午後,27.21,,,,,
16,11/04/21 11:00:00 午後,26.989,,,,,
17,11/05/21 12:00:00 午前,27.087,,,,,
18,11/05/21 01:00:00 午前,27.038,,,,,
19,11/05/21 02:00:00 午前,26.965,,,,,
20,11/05/21 03:00:00 午前,26.989,,,,,
21,11/05/21 04:00:00 午前,27.014,,,,,
22,11/05/21 05:00:00 午前,27.038,,,,,
23,11/05/21 06:00:00 午前,27.112,,,,,
24,11/05/21 07:00:00 午前,27.136,,,,,
25,11/05/21 08:00:00 午前,27.112,,,,,
26,11/05/21 09:00:00 午前,27.21,,,,,
27,11/05/21 10:00:00 午前,27.235,,,,,
28,11/05/21 11:00:00 午前,27.21,,,,,
29,11/05/21 12:00:00 午後,27.161,,,,,
30,11/05/21 01:00:00 午後,27.21,,,,,
31,11/05/21 02:00:00 午後,27.579,,,,,
32,11/05/21 03:00:00 午後,27.702,,,,,
33,11/05/21 04:00:00 午後,27.677,,,,,
34,11/05/21 05:00:00 午後,27.628,,,,,
35,11/05/21 06:00:00 午後,27.505,,,,,
36,11/05/21 07:00:00 午後,27.505,,,,,
37,11/05/21 08:00:00 午後,27.53,,,,,
38,11/05/21 09:00:00 午後,27.554,,,,,
39,11/05/21 10:00:00 午後,27.554,,,,,
40,11/05/21 11:00:00 午後,27.53,,,,,
41,11/06/21 12:00:00 午前,27.53,,,,,
42,11/06/21 01:00:00 午前,27.505,,,,,
43,11/06/21 02:00:00 午前,27.53,,,,,
44,11/06/21 03:00:00 午前,27.53,,,,,
45,11/06/21 04:00:00 午前,27.53,,,,,
46,11/06/21 05:00:00 午前,27.53,,,,,
47,11/06/21 06:00:00 午前,27.53,,,,,
48,11/06/21 07:00:00 午前,27.53,,,,,
49,11/06/21 08:00:00 午前,27.505,,,,,
50,11/06/21 09:00:00 午前,27.505,,,,,
51,11/06/21 10:00:00 午前,27.554,,,,,
52,11/06/21 11:00:00 午前,27.505,,,,,
53,11/06/21 12:00:00 午後,27.579,,,,,
54,11/06/21 01:00:00 午後,27.456,,,,,
55,11/06/21 02:00:00 午後,27.53,,,,,
56,11/06/21 03:00:00 午後,27.53,,,,,
57,11/06/21 04:00:00 午後,27.554,,,,,
58,11/06/21 05:00:00 午後,27.53,,,,,
59,11/06/21 06:00:00 午後,27.53,,,,,
60,11/06/21 07:00:00 午後,27.505,,,,,
61,11/06/21 08:00:00 午後,27.505,,,,,
62,11/06/21 09:00:00 午後,27.456,,,,,
63,11/06/21 10:00:00 午後,27.431,,,,,
64,11/06/21 11:00:00 午後,27.382,,,,,
65,11/07/21 12:00:00 午前,27.308,,,,,
66,11/07/21 01:00:00 午前,27.308,,,,,
67,11/07/21 02:00:00 午前,27.136,,,,,
68,11/07/21 03:00:00 午前,27.186,,,,,
69,11/07/21 04:00:00 午前,27.21,,,,,
70,11/07/21 05:00:00 午前,27.284,,,,,
71,11/07/21 06:00:00 午前,27.284,,,,,
72,11/07/21 07:00:00 午前,27.284,,,,,
73,11/07/21 08:00:00 午前,27.284,,,,,
74,11/07/21 09:00:00 午前,27.259,,,,,
75,11/07/21 10:00:00 午前,27.21,,,,,
76,11/07/21 11:00:00 午前,26.989,,,,,
77,11/07/21 12:00:00 午後,26.769,,,,,
78,11/07/21 01:00:00 午後,26.965,,,,,
79,11/07/21 02:00:00 午後,27.063,,,,,
80,11/07/21 03:00:00 午後,26.842,,,,,
81,11/07/21 04:00:00 午後,26.94,,,,,
82,11/07/21 05:00:00 午後,26.989,,,,,
